date,Value,isPartial,Region,topic
2021-02-07,47,False,Hovedstaden,Music
2021-02-14,84,False,Hovedstaden,Music
2021-02-21,55,False,Hovedstaden,Music
2021-02-28,60,False,Hovedstaden,Music
2021-03-07,61,False,Hovedstaden,Music
2021-03-14,57,False,Hovedstaden,Music
2021-03-21,67,False,Hovedstaden,Music
2021-03-28,62,False,Hovedstaden,Music
2021-04-04,68,False,Hovedstaden,Music
2021-04-11,52,False,Hovedstaden,Music
2021-04-18,58,False,Hovedstaden,Music
2021-04-25,69,False,Hovedstaden,Music
2021-05-02,48,False,Hovedstaden,Music
2021-05-09,37,False,Hovedstaden,Music
2021-05-16,51,False,Hovedstaden,Music
2021-05-23,70,False,Hovedstaden,Music
2021-05-30,46,False,Hovedstaden,Music
2021-06-06,59,False,Hovedstaden,Music
2021-06-13,56,False,Hovedstaden,Music
2021-06-20,61,False,Hovedstaden,Music
2021-06-27,35,False,Hovedstaden,Music
2021-07-04,46,False,Hovedstaden,Music
2021-07-11,43,False,Hovedstaden,Music
2021-07-18,48,False,Hovedstaden,Music
2021-07-25,58,False,Hovedstaden,Music
2021-08-01,61,False,Hovedstaden,Music
2021-08-08,60,False,Hovedstaden,Music
2021-08-15,62,False,Hovedstaden,Music
2021-08-22,65,False,Hovedstaden,Music
2021-08-29,51,False,Hovedstaden,Music
2021-09-05,60,False,Hovedstaden,Music
2021-09-12,67,False,Hovedstaden,Music
2021-09-19,61,False,Hovedstaden,Music
2021-09-26,61,False,Hovedstaden,Music
2021-10-03,64,False,Hovedstaden,Music
2021-10-10,59,False,Hovedstaden,Music
2021-10-17,64,False,Hovedstaden,Music
2021-10-24,60,False,Hovedstaden,Music
2021-10-31,71,False,Hovedstaden,Music
2021-11-07,60,False,Hovedstaden,Music
2021-11-14,72,False,Hovedstaden,Music
2021-11-21,80,True,Hovedstaden,Music
2016-11-27,19,False,Hovedstaden,weather
2016-12-04,19,False,Hovedstaden,weather
2016-12-11,18,False,Hovedstaden,weather
2016-12-18,18,False,Hovedstaden,weather
2016-12-25,33,False,Hovedstaden,weather
2017-01-01,38,False,Hovedstaden,weather
2017-01-08,34,False,Hovedstaden,weather
2017-01-15,29,False,Hovedstaden,weather
2017-01-22,21,False,Hovedstaden,weather
2017-01-29,24,False,Hovedstaden,weather
2017-02-05,36,False,Hovedstaden,weather
2017-02-12,27,False,Hovedstaden,weather
2017-02-19,35,False,Hovedstaden,weather
2017-02-26,22,False,Hovedstaden,weather
2017-03-05,27,False,Hovedstaden,weather
2017-03-12,29,False,Hovedstaden,weather
2017-03-19,33,False,Hovedstaden,weather
2017-03-26,36,False,Hovedstaden,weather
2017-04-02,35,False,Hovedstaden,weather
2017-04-09,40,False,Hovedstaden,weather
2017-04-16,30,False,Hovedstaden,weather
2017-04-23,36,False,Hovedstaden,weather
2017-04-30,34,False,Hovedstaden,weather
2017-05-07,44,False,Hovedstaden,weather
2017-05-14,49,False,Hovedstaden,weather
2017-05-21,47,False,Hovedstaden,weather
2017-05-28,52,False,Hovedstaden,weather
2017-06-04,55,False,Hovedstaden,weather
2017-06-11,44,False,Hovedstaden,weather
2017-06-18,57,False,Hovedstaden,weather
2017-06-25,68,False,Hovedstaden,weather
2017-07-02,54,False,Hovedstaden,weather
2017-07-09,73,False,Hovedstaden,weather
2017-07-16,74,False,Hovedstaden,weather
2017-07-23,72,False,Hovedstaden,weather
2017-07-30,68,False,Hovedstaden,weather
2017-08-06,47,False,Hovedstaden,weather
2017-08-13,49,False,Hovedstaden,weather
2017-08-20,39,False,Hovedstaden,weather
2017-08-27,40,False,Hovedstaden,weather
2017-09-03,47,False,Hovedstaden,weather
2017-09-10,52,False,Hovedstaden,weather
2017-09-17,37,False,Hovedstaden,weather
2017-09-24,29,False,Hovedstaden,weather
2017-10-01,38,False,Hovedstaden,weather
2017-10-08,35,False,Hovedstaden,weather
2017-10-15,31,False,Hovedstaden,weather
2017-10-22,29,False,Hovedstaden,weather
2017-10-29,23,False,Hovedstaden,weather
2017-11-05,25,False,Hovedstaden,weather
2017-11-12,26,False,Hovedstaden,weather
2017-11-19,25,False,Hovedstaden,weather
2017-11-26,26,False,Hovedstaden,weather
2017-12-03,25,False,Hovedstaden,weather
2017-12-10,30,False,Hovedstaden,weather
2017-12-17,21,False,Hovedstaden,weather
2017-12-24,29,False,Hovedstaden,weather
2017-12-31,29,False,Hovedstaden,weather
2018-01-07,30,False,Hovedstaden,weather
2018-01-14,33,False,Hovedstaden,weather
2018-01-21,31,False,Hovedstaden,weather
2018-01-28,32,False,Hovedstaden,weather
2018-02-04,33,False,Hovedstaden,weather
2018-02-11,34,False,Hovedstaden,weather
2018-02-18,33,False,Hovedstaden,weather
2018-02-25,58,False,Hovedstaden,weather
2018-03-04,41,False,Hovedstaden,weather
2018-03-11,36,False,Hovedstaden,weather
2018-03-18,42,False,Hovedstaden,weather
2018-03-25,47,False,Hovedstaden,weather
2018-04-01,47,False,Hovedstaden,weather
2018-04-08,44,False,Hovedstaden,weather
2018-04-15,42,False,Hovedstaden,weather
2018-04-22,51,False,Hovedstaden,weather
2018-04-29,45,False,Hovedstaden,weather
2018-05-06,59,False,Hovedstaden,weather
2018-05-13,56,False,Hovedstaden,weather
2018-05-20,52,False,Hovedstaden,weather
2018-05-27,53,False,Hovedstaden,weather
2018-06-03,49,False,Hovedstaden,weather
2018-06-10,58,False,Hovedstaden,weather
2018-06-17,48,False,Hovedstaden,weather
2018-06-24,41,False,Hovedstaden,weather
2018-07-01,49,False,Hovedstaden,weather
2018-07-08,65,False,Hovedstaden,weather
2018-07-15,74,False,Hovedstaden,weather
2018-07-22,90,False,Hovedstaden,weather
2018-07-29,77,False,Hovedstaden,weather
2018-08-05,92,False,Hovedstaden,weather
2018-08-12,68,False,Hovedstaden,weather
2018-08-19,68,False,Hovedstaden,weather
2018-08-26,57,False,Hovedstaden,weather
2018-09-02,52,False,Hovedstaden,weather
2018-09-09,54,False,Hovedstaden,weather
2018-09-16,51,False,Hovedstaden,weather
2018-09-23,46,False,Hovedstaden,weather
2018-09-30,41,False,Hovedstaden,weather
2018-10-07,39,False,Hovedstaden,weather
2018-10-14,38,False,Hovedstaden,weather
2018-10-21,44,False,Hovedstaden,weather
2018-10-28,37,False,Hovedstaden,weather
2018-11-04,29,False,Hovedstaden,weather
2018-11-11,26,False,Hovedstaden,weather
2018-11-18,28,False,Hovedstaden,weather
2018-11-25,34,False,Hovedstaden,weather
2018-12-02,30,False,Hovedstaden,weather
2018-12-09,33,False,Hovedstaden,weather
2018-12-16,31,False,Hovedstaden,weather
2018-12-23,34,False,Hovedstaden,weather
2018-12-30,35,False,Hovedstaden,weather
2019-01-06,37,False,Hovedstaden,weather
2019-01-13,41,False,Hovedstaden,weather
2019-01-20,40,False,Hovedstaden,weather
2019-01-27,36,False,Hovedstaden,weather
2019-02-03,45,False,Hovedstaden,weather
2019-02-10,43,False,Hovedstaden,weather
2019-02-17,41,False,Hovedstaden,weather
2019-02-24,39,False,Hovedstaden,weather
2019-03-03,51,False,Hovedstaden,weather
2019-03-10,39,False,Hovedstaden,weather
2019-03-17,38,False,Hovedstaden,weather
2019-03-24,36,False,Hovedstaden,weather
2019-03-31,41,False,Hovedstaden,weather
2019-04-07,44,False,Hovedstaden,weather
2019-04-14,39,False,Hovedstaden,weather
2019-04-21,57,False,Hovedstaden,weather
2019-04-28,56,False,Hovedstaden,weather
2019-05-05,50,False,Hovedstaden,weather
2019-05-12,55,False,Hovedstaden,weather
2019-05-19,66,False,Hovedstaden,weather
2019-05-26,66,False,Hovedstaden,weather
2019-06-02,74,False,Hovedstaden,weather
2019-06-09,81,False,Hovedstaden,weather
2019-06-16,68,False,Hovedstaden,weather
2019-06-23,63,False,Hovedstaden,weather
2019-06-30,79,False,Hovedstaden,weather
2019-07-07,75,False,Hovedstaden,weather
2019-07-14,72,False,Hovedstaden,weather
2019-07-21,85,False,Hovedstaden,weather
2019-07-28,92,False,Hovedstaden,weather
2019-08-04,74,False,Hovedstaden,weather
2019-08-11,70,False,Hovedstaden,weather
2019-08-18,47,False,Hovedstaden,weather
2019-08-25,68,False,Hovedstaden,weather
2019-09-01,57,False,Hovedstaden,weather
2019-09-08,45,False,Hovedstaden,weather
2019-09-15,40,False,Hovedstaden,weather
2019-09-22,42,False,Hovedstaden,weather
2019-09-29,41,False,Hovedstaden,weather
2019-10-06,53,False,Hovedstaden,weather
2019-10-13,49,False,Hovedstaden,weather
2019-10-20,38,False,Hovedstaden,weather
2019-10-27,38,False,Hovedstaden,weather
2019-11-03,36,False,Hovedstaden,weather
2019-11-10,31,False,Hovedstaden,weather
2019-11-17,33,False,Hovedstaden,weather
2019-11-24,30,False,Hovedstaden,weather
2019-12-01,32,False,Hovedstaden,weather
2019-12-08,35,False,Hovedstaden,weather
2019-12-15,31,False,Hovedstaden,weather
2019-12-22,35,False,Hovedstaden,weather
2019-12-29,32,False,Hovedstaden,weather
2020-01-05,36,False,Hovedstaden,weather
2020-01-12,39,False,Hovedstaden,weather
2020-01-19,32,False,Hovedstaden,weather
2020-01-26,33,False,Hovedstaden,weather
2020-02-02,41,False,Hovedstaden,weather
2020-02-09,53,False,Hovedstaden,weather
2020-02-16,45,False,Hovedstaden,weather
2020-02-23,44,False,Hovedstaden,weather
2020-03-01,35,False,Hovedstaden,weather
2020-03-08,34,False,Hovedstaden,weather
2020-03-15,26,False,Hovedstaden,weather
2020-03-22,28,False,Hovedstaden,weather
2020-03-29,33,False,Hovedstaden,weather
2020-04-05,40,False,Hovedstaden,weather
2020-04-12,35,False,Hovedstaden,weather
2020-04-19,34,False,Hovedstaden,weather
2020-04-26,43,False,Hovedstaden,weather
2020-05-03,40,False,Hovedstaden,weather
2020-05-10,51,False,Hovedstaden,weather
2020-05-17,58,False,Hovedstaden,weather
2020-05-24,48,False,Hovedstaden,weather
2020-05-31,67,False,Hovedstaden,weather
2020-06-07,59,False,Hovedstaden,weather
2020-06-14,78,False,Hovedstaden,weather
2020-06-21,68,False,Hovedstaden,weather
2020-06-28,78,False,Hovedstaden,weather
2020-07-05,78,False,Hovedstaden,weather
2020-07-12,67,False,Hovedstaden,weather
2020-07-19,70,False,Hovedstaden,weather
2020-07-26,63,False,Hovedstaden,weather
2020-08-02,57,False,Hovedstaden,weather
2020-08-09,56,False,Hovedstaden,weather
2020-08-16,77,False,Hovedstaden,weather
2020-08-23,64,False,Hovedstaden,weather
2020-08-30,45,False,Hovedstaden,weather
2020-09-06,42,False,Hovedstaden,weather
2020-09-13,41,False,Hovedstaden,weather
2020-09-20,47,False,Hovedstaden,weather
2020-09-27,33,False,Hovedstaden,weather
2020-10-04,40,False,Hovedstaden,weather
2020-10-11,35,False,Hovedstaden,weather
2020-10-18,34,False,Hovedstaden,weather
2020-10-25,30,False,Hovedstaden,weather
2020-11-01,25,False,Hovedstaden,weather
2020-11-08,20,False,Hovedstaden,weather
2020-11-15,27,False,Hovedstaden,weather
2020-11-22,23,False,Hovedstaden,weather
2020-11-29,25,False,Hovedstaden,weather
2020-12-06,22,False,Hovedstaden,weather
2020-12-13,25,False,Hovedstaden,weather
2020-12-20,30,False,Hovedstaden,weather
2020-12-27,32,False,Hovedstaden,weather
2021-01-03,34,False,Hovedstaden,weather
2021-01-10,39,False,Hovedstaden,weather
2021-01-17,30,False,Hovedstaden,weather
2021-01-24,28,False,Hovedstaden,weather
2021-01-31,33,False,Hovedstaden,weather
2021-02-07,43,False,Hovedstaden,weather
2021-02-14,41,False,Hovedstaden,weather
2021-02-21,29,False,Hovedstaden,weather
2021-02-28,30,False,Hovedstaden,weather
2021-03-07,38,False,Hovedstaden,weather
2021-03-14,34,False,Hovedstaden,weather
2021-03-21,36,False,Hovedstaden,weather
2021-03-28,45,False,Hovedstaden,weather
2021-04-04,44,False,Hovedstaden,weather
2021-04-11,39,False,Hovedstaden,weather
2021-04-18,45,False,Hovedstaden,weather
2021-04-25,42,False,Hovedstaden,weather
2021-05-02,51,False,Hovedstaden,weather
2021-05-09,66,False,Hovedstaden,weather
2021-05-16,50,False,Hovedstaden,weather
2021-05-23,54,False,Hovedstaden,weather
2021-05-30,54,False,Hovedstaden,weather
2021-06-06,48,False,Hovedstaden,weather
2021-06-13,61,False,Hovedstaden,weather
2021-06-20,71,False,Hovedstaden,weather
2021-06-27,80,False,Hovedstaden,weather
2021-07-04,84,False,Hovedstaden,weather
2021-07-11,80,False,Hovedstaden,weather
2021-07-18,75,False,Hovedstaden,weather
2021-07-25,100,False,Hovedstaden,weather
2021-08-01,66,False,Hovedstaden,weather
2021-08-08,66,False,Hovedstaden,weather
2021-08-15,62,False,Hovedstaden,weather
2021-08-22,62,False,Hovedstaden,weather
2021-08-29,43,False,Hovedstaden,weather
2021-09-05,52,False,Hovedstaden,weather
2021-09-12,62,False,Hovedstaden,weather
2021-09-19,50,False,Hovedstaden,weather
2021-09-26,48,False,Hovedstaden,weather
2021-10-03,43,False,Hovedstaden,weather
2021-10-10,48,False,Hovedstaden,weather
2021-10-17,48,False,Hovedstaden,weather
2021-10-24,34,False,Hovedstaden,weather
2021-10-31,34,False,Hovedstaden,weather
2021-11-07,28,False,Hovedstaden,weather
2021-11-14,29,False,Hovedstaden,weather
2021-11-21,35,True,Hovedstaden,weather
2016-11-27,32,False,Midtjylland,News
2016-12-04,28,False,Midtjylland,News
2016-12-11,35,False,Midtjylland,News
2016-12-18,37,False,Midtjylland,News
2016-12-25,53,False,Midtjylland,News
2017-01-01,39,False,Midtjylland,News
2017-01-08,38,False,Midtjylland,News
2017-01-15,38,False,Midtjylland,News
2017-01-22,31,False,Midtjylland,News
2017-01-29,42,False,Midtjylland,News
2017-02-05,37,False,Midtjylland,News
2017-02-12,40,False,Midtjylland,News
2017-02-19,34,False,Midtjylland,News
2017-02-26,33,False,Midtjylland,News
2017-03-05,37,False,Midtjylland,News
2017-03-12,30,False,Midtjylland,News
2017-03-19,34,False,Midtjylland,News
2017-03-26,31,False,Midtjylland,News
2017-04-02,32,False,Midtjylland,News
2017-04-09,41,False,Midtjylland,News
2017-04-16,37,False,Midtjylland,News
2017-04-23,29,False,Midtjylland,News
2017-04-30,32,False,Midtjylland,News
2017-05-07,38,False,Midtjylland,News
2017-05-14,37,False,Midtjylland,News
2017-05-21,37,False,Midtjylland,News
2017-05-28,38,False,Midtjylland,News
2017-06-04,36,False,Midtjylland,News
2017-06-11,39,False,Midtjylland,News
2017-06-18,37,False,Midtjylland,News
2017-06-25,40,False,Midtjylland,News
2017-07-02,36,False,Midtjylland,News
2017-07-09,39,False,Midtjylland,News
2017-07-16,40,False,Midtjylland,News
2017-07-23,42,False,Midtjylland,News
2017-07-30,39,False,Midtjylland,News
2017-08-06,50,False,Midtjylland,News
2017-08-13,53,False,Midtjylland,News
2017-08-20,56,False,Midtjylland,News
2017-08-27,50,False,Midtjylland,News
2017-09-03,51,False,Midtjylland,News
2017-09-10,52,False,Midtjylland,News
2017-09-17,45,False,Midtjylland,News
2017-09-24,44,False,Midtjylland,News
2017-10-01,45,False,Midtjylland,News
2017-10-08,42,False,Midtjylland,News
2017-10-15,53,False,Midtjylland,News
2017-10-22,37,False,Midtjylland,News
2017-10-29,46,False,Midtjylland,News
2017-11-05,45,False,Midtjylland,News
2017-11-12,43,False,Midtjylland,News
2017-11-19,38,False,Midtjylland,News
2017-11-26,40,False,Midtjylland,News
2017-12-03,40,False,Midtjylland,News
2017-12-10,38,False,Midtjylland,News
2017-12-17,46,False,Midtjylland,News
2017-12-24,48,False,Midtjylland,News
2017-12-31,48,False,Midtjylland,News
2018-01-07,42,False,Midtjylland,News
2018-01-14,49,False,Midtjylland,News
2018-01-21,47,False,Midtjylland,News
2018-01-28,47,False,Midtjylland,News
2018-02-04,58,False,Midtjylland,News
2018-02-11,69,False,Midtjylland,News
2018-02-18,52,False,Midtjylland,News
2018-02-25,43,False,Midtjylland,News
2018-03-04,47,False,Midtjylland,News
2018-03-11,45,False,Midtjylland,News
2018-03-18,44,False,Midtjylland,News
2018-03-25,49,False,Midtjylland,News
2018-04-01,44,False,Midtjylland,News
2018-04-08,47,False,Midtjylland,News
2018-04-15,53,False,Midtjylland,News
2018-04-22,60,False,Midtjylland,News
2018-04-29,44,False,Midtjylland,News
2018-05-06,39,False,Midtjylland,News
2018-05-13,42,False,Midtjylland,News
2018-05-20,39,False,Midtjylland,News
2018-05-27,40,False,Midtjylland,News
2018-06-03,41,False,Midtjylland,News
2018-06-10,41,False,Midtjylland,News
2018-06-17,39,False,Midtjylland,News
2018-06-24,44,False,Midtjylland,News
2018-07-01,45,False,Midtjylland,News
2018-07-08,49,False,Midtjylland,News
2018-07-15,53,False,Midtjylland,News
2018-07-22,52,False,Midtjylland,News
2018-07-29,51,False,Midtjylland,News
2018-08-05,47,False,Midtjylland,News
2018-08-12,45,False,Midtjylland,News
2018-08-19,49,False,Midtjylland,News
2018-08-26,44,False,Midtjylland,News
2018-09-02,47,False,Midtjylland,News
2018-09-09,46,False,Midtjylland,News
2018-09-16,47,False,Midtjylland,News
2018-09-23,55,False,Midtjylland,News
2018-09-30,45,False,Midtjylland,News
2018-10-07,52,False,Midtjylland,News
2018-10-14,48,False,Midtjylland,News
2018-10-21,50,False,Midtjylland,News
2018-10-28,49,False,Midtjylland,News
2018-11-04,51,False,Midtjylland,News
2018-11-11,43,False,Midtjylland,News
2018-11-18,40,False,Midtjylland,News
2018-11-25,50,False,Midtjylland,News
2018-12-02,41,False,Midtjylland,News
2018-12-09,45,False,Midtjylland,News
2018-12-16,56,False,Midtjylland,News
2018-12-23,49,False,Midtjylland,News
2018-12-30,61,False,Midtjylland,News
2019-01-06,49,False,Midtjylland,News
2019-01-13,52,False,Midtjylland,News
2019-01-20,49,False,Midtjylland,News
2019-01-27,56,False,Midtjylland,News
2019-02-03,54,False,Midtjylland,News
2019-02-10,52,False,Midtjylland,News
2019-02-17,46,False,Midtjylland,News
2019-02-24,47,False,Midtjylland,News
2019-03-03,49,False,Midtjylland,News
2019-03-10,57,False,Midtjylland,News
2019-03-17,51,False,Midtjylland,News
2019-03-24,45,False,Midtjylland,News
2019-03-31,40,False,Midtjylland,News
2019-04-07,41,False,Midtjylland,News
2019-04-14,57,False,Midtjylland,News
2019-04-21,56,False,Midtjylland,News
2019-04-28,48,False,Midtjylland,News
2019-05-05,52,False,Midtjylland,News
2019-05-12,43,False,Midtjylland,News
2019-05-19,40,False,Midtjylland,News
2019-05-26,44,False,Midtjylland,News
2019-06-02,52,False,Midtjylland,News
2019-06-09,43,False,Midtjylland,News
2019-06-16,47,False,Midtjylland,News
2019-06-23,54,False,Midtjylland,News
2019-06-30,45,False,Midtjylland,News
2019-07-07,54,False,Midtjylland,News
2019-07-14,51,False,Midtjylland,News
2019-07-21,56,False,Midtjylland,News
2019-07-28,48,False,Midtjylland,News
2019-08-04,55,False,Midtjylland,News
2019-08-11,45,False,Midtjylland,News
2019-08-18,51,False,Midtjylland,News
2019-08-25,54,False,Midtjylland,News
2019-09-01,49,False,Midtjylland,News
2019-09-08,45,False,Midtjylland,News
2019-09-15,42,False,Midtjylland,News
2019-09-22,51,False,Midtjylland,News
2019-09-29,46,False,Midtjylland,News
2019-10-06,45,False,Midtjylland,News
2019-10-13,45,False,Midtjylland,News
2019-10-20,43,False,Midtjylland,News
2019-10-27,37,False,Midtjylland,News
2019-11-03,43,False,Midtjylland,News
2019-11-10,38,False,Midtjylland,News
2019-11-17,40,False,Midtjylland,News
2019-11-24,38,False,Midtjylland,News
2019-12-01,38,False,Midtjylland,News
2019-12-08,41,False,Midtjylland,News
2019-12-15,39,False,Midtjylland,News
2019-12-22,46,False,Midtjylland,News
2019-12-29,42,False,Midtjylland,News
2020-01-05,42,False,Midtjylland,News
2020-01-12,43,False,Midtjylland,News
2020-01-19,40,False,Midtjylland,News
2020-01-26,46,False,Midtjylland,News
2020-02-02,43,False,Midtjylland,News
2020-02-09,50,False,Midtjylland,News
2020-02-16,43,False,Midtjylland,News
2020-02-23,48,False,Midtjylland,News
2020-03-01,58,False,Midtjylland,News
2020-03-08,100,False,Midtjylland,News
2020-03-15,87,False,Midtjylland,News
2020-03-22,92,False,Midtjylland,News
2020-03-29,69,False,Midtjylland,News
2020-04-05,79,False,Midtjylland,News
2020-04-12,64,False,Midtjylland,News
2020-04-19,57,False,Midtjylland,News
2020-04-26,53,False,Midtjylland,News
2020-05-03,61,False,Midtjylland,News
2020-05-10,56,False,Midtjylland,News
2020-05-17,49,False,Midtjylland,News
2020-05-24,46,False,Midtjylland,News
2020-05-31,54,False,Midtjylland,News
2020-06-07,50,False,Midtjylland,News
2020-06-14,54,False,Midtjylland,News
2020-06-21,53,False,Midtjylland,News
2020-06-28,47,False,Midtjylland,News
2020-07-05,49,False,Midtjylland,News
2020-07-12,39,False,Midtjylland,News
2020-07-19,50,False,Midtjylland,News
2020-07-26,46,False,Midtjylland,News
2020-08-02,66,False,Midtjylland,News
2020-08-09,55,False,Midtjylland,News
2020-08-16,53,False,Midtjylland,News
2020-08-23,46,False,Midtjylland,News
2020-08-30,51,False,Midtjylland,News
2020-09-06,49,False,Midtjylland,News
2020-09-13,54,False,Midtjylland,News
2020-09-20,59,False,Midtjylland,News
2020-09-27,56,False,Midtjylland,News
2020-10-04,57,False,Midtjylland,News
2020-10-11,59,False,Midtjylland,News
2020-10-18,71,False,Midtjylland,News
2020-10-25,60,False,Midtjylland,News
2020-11-01,90,False,Midtjylland,News
2020-11-08,71,False,Midtjylland,News
2020-11-15,60,False,Midtjylland,News
2020-11-22,47,False,Midtjylland,News
2020-11-29,58,False,Midtjylland,News
2020-12-06,64,False,Midtjylland,News
2020-12-13,67,False,Midtjylland,News
2020-12-20,68,False,Midtjylland,News
2020-12-27,73,False,Midtjylland,News
2021-01-03,72,False,Midtjylland,News
2021-01-10,64,False,Midtjylland,News
2021-01-17,62,False,Midtjylland,News
2021-01-24,62,False,Midtjylland,News
2021-01-31,60,False,Midtjylland,News
2021-02-07,58,False,Midtjylland,News
2021-02-14,61,False,Midtjylland,News
2021-02-21,62,False,Midtjylland,News
2021-02-28,56,False,Midtjylland,News
2021-03-07,56,False,Midtjylland,News
2021-03-14,61,False,Midtjylland,News
2021-03-21,66,False,Midtjylland,News
2021-03-28,54,False,Midtjylland,News
2021-04-04,57,False,Midtjylland,News
2021-04-11,64,False,Midtjylland,News
2021-04-18,50,False,Midtjylland,News
2021-04-25,59,False,Midtjylland,News
2021-05-02,61,False,Midtjylland,News
2021-05-09,60,False,Midtjylland,News
2021-05-16,57,False,Midtjylland,News
2021-05-23,55,False,Midtjylland,News
2021-05-30,48,False,Midtjylland,News
2021-06-06,60,False,Midtjylland,News
2021-06-13,57,False,Midtjylland,News
2021-06-20,55,False,Midtjylland,News
2021-06-27,54,False,Midtjylland,News
2021-07-04,57,False,Midtjylland,News
2021-07-11,62,False,Midtjylland,News
2021-07-18,56,False,Midtjylland,News
2021-07-25,60,False,Midtjylland,News
2021-08-01,56,False,Midtjylland,News
2021-08-08,56,False,Midtjylland,News
2021-08-15,60,False,Midtjylland,News
