,City,Municipality,Region,year,FB_audience_size_lower_bound,FB_audience_size_upper_bound,Trends_slope,Trends_intercept,Trends_regression_R2,Trends_regression_R2_adj,Trends_mean,Trends_is_trending,DST_EV_population,DST_population_size,DST_population_density,Plugshare_count_of_stations,Plugshare_count_of_plugs,Plugshare_closest_in_meters,Plugshare_closest_in_meters_std
610,Dyssegård,Gentofte Kommune,Region Hovedstaden,2018,,,,,,,,0.0,298.0,,,6.0,27.0,522.8333333333334,434.9190346106579
611,Dyssegård,Gentofte Kommune,Region Hovedstaden,2019,,,,,,,,0.0,308.0,,,9.0,43.0,596.6666666666666,556.0146131173174
612,Dyssegård,Gentofte Kommune,Region Hovedstaden,2020,,,,,,,,0.0,451.0,,,15.0,55.0,891.3333333333334,704.6155655661428
613,Dyssegård,Gentofte Kommune,Region Hovedstaden,2021,,,,,,,,0.0,802.0,,,19.0,64.0,905.6315789473684,656.4180756640386
614,Ebeltoft,Syddjurs Kommune,Region Midtjylland,2017,,,-0.0016032108845648,8.122161661867544,0.0001612683874058,-0.019835506244846,8.079676573426575,0.0,,7430.0,911.0,7.0,16.0,2702.0,2373.635116581036
615,Ebeltoft,Syddjurs Kommune,Region Midtjylland,2018,,,0.2091720051591029,3.486492000646412,0.8013195298014112,0.7973459203974393,9.029550137362635,1.0,43.0,7197.0,993.4,9.0,25.0,2999.8888888888887,2773.6052100310008
616,Ebeltoft,Syddjurs Kommune,Region Midtjylland,2019,,,0.0948153954813224,7.613047614150553,0.2922432408464808,0.2780881056634103,10.125655594405591,0.0,47.0,7189.0,992.3,11.0,29.0,3329.454545454545,2587.9509409429056
617,Ebeltoft,Syddjurs Kommune,Region Midtjylland,2020,,,0.1902283024966157,11.01789915966386,0.2621589661960081,0.2474021455199282,16.05894917582418,0.0,89.0,7167.0,988.7,18.0,42.0,3618.6666666666665,2451.936713510123
618,Egtved,Vejle Kommune,Region Syddanmark,2017,,,-0.0614594894561597,7.545503393665159,0.2110642567403089,0.195285541875115,5.916826923076922,0.0,,2329.0,1319.5,19.0,65.0,2598.9473684210525,2654.998461470243
619,Egtved,Vejle Kommune,Region Syddanmark,2018,,,0.3005266584137284,2.544937782805432,0.3910281861837862,0.3788487499074618,10.508894230769233,0.0,96.0,2385.0,1351.3,21.0,68.0,2508.1428571428573,2538.44653845052
620,Egtved,Vejle Kommune,Region Syddanmark,2019,,,0.1018859678057792,10.19597902097902,0.1445776437615459,0.1274691966367768,12.895957167832169,0.0,129.0,2373.0,1344.5,22.0,70.0,2597.7272727272725,2512.653088097428
621,Egtved,Vejle Kommune,Region Syddanmark,2020,,,0.2308059302579282,11.47458836098542,0.4995617712793441,0.4895530067049309,17.59094551282051,1.0,210.0,2420.0,1338.5,24.0,74.0,2508.5,2426.7539242155663
622,Egå,Aarhus Kommune,Region Midtjylland,2017,,,0.1106045730074585,7.072300493624028,0.3696690145600027,0.3570623948512027,10.003321678321678,0.0,,,,39.0,184.0,1119.5384615384614,1325.8905219185183
623,Egå,Aarhus Kommune,Region Midtjylland,2018,,,0.3841456455586589,3.1810023432449928,0.6618901726223395,0.6551279760747863,13.36086195054945,1.0,332.0,,,48.0,212.0,1075.3125,1235.0853387045684
624,Egå,Aarhus Kommune,Region Midtjylland,2019,,,-0.0202248731660494,17.854034119475294,0.0118542667214778,-0.0079086479440926,17.31807498057498,0.0,392.0,,,54.0,228.0,1050.0185185185185,1197.3174968778496
625,Egå,Aarhus Kommune,Region Midtjylland,2020,,,0.2538967844031662,14.471934389140271,0.5444931037685065,0.5353829658438766,21.20019917582417,1.0,716.0,,,67.0,280.0,1083.2238805970148,1205.7991292197626
626,Erslev,Morsø Kommune,Region Nordjylland,2017,,,0.0111452019124049,6.4366233031674245,0.0032861553243836,-0.0166481215691285,6.731971153846152,0.0,,414.0,1196.5,3.0,15.0,4050.0,5323.618412320703
627,Erslev,Morsø Kommune,Region Nordjylland,2018,,,0.0486926918808163,5.324547511312218,0.0820773068790732,0.0637188530166547,6.614903846153847,0.0,6.0,402.0,1161.9,6.0,27.0,2671.5,3730.04491930057
628,Erslev,Morsø Kommune,Region Nordjylland,2019,,,-0.0245992700418337,8.744428733031672,0.0218778975432192,0.0023154554940836,8.092548076923077,0.0,8.0,386.0,1115.6,6.0,27.0,2671.5,3730.04491930057
629,Erslev,Morsø Kommune,Region Nordjylland,2020,,,0.1456056660690402,8.194708396178985,0.4287778910306937,0.4173534488513076,12.053258547008546,1.0,18.0,368.0,1063.6,7.0,29.0,2615.5714285714284,3408.263284878036
630,Esbjerg,Esbjerg Kommune,Region Syddanmark,2017,,,0.0753009476649876,2.922313348416289,0.613409402074734,0.6056775901162288,4.917788461538462,1.0,,72261.0,1687.1,13.0,39.0,10946.76923076923,31442.83074924459
631,Esbjerg,Esbjerg Kommune,Region Syddanmark,2018,,,0.1708507641082557,2.0373585972850696,0.6532948537364164,0.6463607508111446,6.564903846153845,1.0,59.0,72398.0,1690.3,14.0,41.0,10990.57142857143,30209.739205744903
632,Esbjerg,Esbjerg Kommune,Region Syddanmark,2019,,,0.0465488035826549,7.436474187577128,0.2945808638187565,0.2804724810951315,8.670017482517482,0.0,69.0,72168.0,1662.4,14.0,41.0,10990.57142857143,30209.739205744903
633,Esbjerg,Esbjerg Kommune,Region Syddanmark,2020,,,0.1329340262955691,9.442392533936651,0.5461098420779416,0.5370320389195004,12.965144230769228,1.0,109.0,72037.0,1654.5,15.0,44.0,10271.2,29243.85461743568
634,Espergærde,Helsingør Kommune,Region Hovedstaden,2017,,,-0.0619301203790659,7.813263574660636,0.1970490206360573,0.1809900010487785,6.172115384615385,0.0,,0.0,0.0,4.0,15.0,660.5,353.731065453215
635,Espergærde,Helsingør Kommune,Region Hovedstaden,2018,,,0.1481628318961837,4.614309954751135,0.270182569632359,0.2555862210250061,8.540624999999999,0.0,81.0,0.0,0.0,4.0,15.0,660.5,353.731065453215
636,Espergærde,Helsingør Kommune,Region Hovedstaden,2019,,,0.1708683727482285,8.52078619909502,0.4125673874934183,0.4008187352432867,13.048798076923076,1.0,100.0,0.0,0.0,5.0,16.0,694.6,315.68702855834925
637,Espergærde,Helsingør Kommune,Region Hovedstaden,2020,,,0.2939786158778946,12.966217320261435,0.586322854252762,0.5780493113378172,20.75665064102564,1.0,157.0,0.0,0.0,6.0,17.0,1954.3333333333333,3098.595660402736
638,Faaborg,Faaborg-Midtfyn Kommune,Region Syddanmark,2017,,,0.015494535985657,5.210548642533935,0.0121062504880655,-0.0076516245021731,5.621153846153847,0.0,,7097.0,1559.4,2.0,8.0,4174.5,5585.436464592539
639,Faaborg,Faaborg-Midtfyn Kommune,Region Syddanmark,2018,,,0.1277186672927514,5.71040723981901,0.2417242026040061,0.2265586866560862,9.094951923076922,0.0,35.0,7065.0,1552.4,2.0,8.0,4174.5,5585.436464592539
640,Faaborg,Faaborg-Midtfyn Kommune,Region Syddanmark,2019,,,0.0799172248395334,9.944431303990129,0.1382417507112309,0.1210065857254555,12.06223776223776,0.0,56.0,7049.0,1548.9,2.0,8.0,4174.5,5585.436464592539
641,Faaborg,Faaborg-Midtfyn Kommune,Region Syddanmark,2020,,,0.133001437149606,10.712481146304675,0.3048641030552825,0.2909613851163881,14.23701923076923,0.0,84.0,6988.0,1535.5,3.0,10.0,3640.6666666666665,4056.28947849304
642,Fanø,Fanø Kommune,Region Syddanmark,2017,,,0.0074689981217451,5.951470588235297,0.0106227790379975,-0.0091647653812425,6.149399038461539,0.0,,,,,,,
643,Fanø,Fanø Kommune,Region Syddanmark,2018,,,0.1949500821736533,2.5354374057315203,0.6536478328678113,0.6467207895251674,7.701614583333335,1.0,2.0,,,,,,
644,Fanø,Fanø Kommune,Region Syddanmark,2019,,,-0.0501558167138076,9.549322491234252,0.1610494024000327,0.1442703904480333,8.220193348318348,0.0,2.0,,,1.0,4.0,,
645,Fanø,Fanø Kommune,Region Syddanmark,2020,,,0.2236481070415589,7.515312342885871,0.6026493648416948,0.5947023521385287,13.441987179487182,1.0,6.0,,,1.0,4.0,,
646,Fanø,Fanø Kommune,Region Syddanmark,2021,,,0.1809536021855548,15.142834663120563,0.3533511858166653,0.3392936028996363,19.57619791666667,0.0,11.0,,,1.0,4.0,,
647,Farsø,Vesthimmerlands Kommune,Region Nordjylland,2017,,,0.0288829719115514,3.360803167420812,0.044902293320947,0.025800339187366,4.126201923076924,0.0,,3410.0,1213.5,5.0,16.0,2745.2,3964.7024730741146
648,Farsø,Vesthimmerlands Kommune,Region Nordjylland,2018,,,0.1619722743959703,2.9949943438914044,0.3748486164392548,0.3623455887680399,7.287259615384614,0.0,24.0,3375.0,1201.1,11.0,32.0,1696.1818181818182,2719.490166122386
649,Farsø,Vesthimmerlands Kommune,Region Nordjylland,2019,,,0.1049218816699396,8.963800904977372,0.1783616617912964,0.1619288950271223,11.74423076923077,0.0,36.0,3376.0,1201.4,12.0,33.0,1565.0833333333333,2632.4017190782374
650,Farsø,Vesthimmerlands Kommune,Region Nordjylland,2020,,,0.0516578801331854,16.146050150829566,0.0234639217812296,0.0039332002168542,17.514983974358977,0.0,51.0,3366.0,1197.9,12.0,33.0,1565.0833333333333,2632.4017190782374
651,Farum,Furesø Kommune,Region Hovedstaden,2017,,,-0.021454260223683,7.978874434389142,0.0163795008208942,-0.0032929091626878,7.410336538461538,0.0,,19967.0,2598.9,4.0,29.0,471.5,442.0260173338216
652,Farum,Furesø Kommune,Region Hovedstaden,2018,,,0.2285494749423717,3.900650452488692,0.5959500263163795,0.5878690268427071,9.957211538461538,1.0,76.0,20302.0,2642.5,6.0,37.0,819.5,892.3933549730185
653,Farum,Furesø Kommune,Region Hovedstaden,2019,,,-0.05542719627764,13.17050339366516,0.1147744549394342,0.097069944038223,11.701682692307694,0.0,90.0,20372.0,2651.6,6.0,37.0,819.5,892.3933549730185
654,Farum,Furesø Kommune,Region Hovedstaden,2020,,,0.2916230897293607,8.924632352941181,0.7979293980439787,0.7938879860048582,16.65264423076923,1.0,152.0,20345.0,2648.1,9.0,49.0,707.1111111111111,762.7405267265606
655,Faxe Ladeplads,Faxe Kommune,Region Sjælland,2017,,,0.0126872918978913,5.687584841628958,0.0055430066930406,-0.0143461331730985,6.023798076923077,0.0,,2867.0,1052.9,2.0,4.0,7756.0,837.2144289248723
656,Faxe Ladeplads,Faxe Kommune,Region Sjælland,2018,,,0.3298887987705968,3.360350678733032,0.7677290337122953,0.7630836143865412,12.102403846153845,1.0,29.0,2889.0,1061.0,2.0,4.0,7756.0,837.2144289248723
657,Faxe Ladeplads,Faxe Kommune,Region Sjælland,2019,,,-0.0300227311534192,15.198727375565614,0.0166994290214179,-0.0029665823981537,14.403125,0.0,36.0,2901.0,1065.4,3.0,6.0,5771.0,3488.7159528972834
658,Faxe Ladeplads,Faxe Kommune,Region Sjælland,2020,,,0.2516847377557699,9.970311714429368,0.5448426093007055,0.5357394614867196,16.639957264957264,1.0,64.0,2883.0,1058.8,6.0,17.0,5659.166666666667,3001.9540580539647
659,Fjerritslev,Jammerbugt Kommune,Region Nordjylland,2017,,,-0.0652170665072993,8.729213800904976,0.0816954207507123,0.0633293291657265,7.00096153846154,0.0,,3398.0,1230.3,6.0,20.0,2101.5,3608.211565304895
660,Fjerritslev,Jammerbugt Kommune,Region Nordjylland,2018,,,0.2822547596687441,0.5091911764705912,0.6904802262529695,0.6842898307780289,7.988942307692306,1.0,22.0,3458.0,1252.0,8.0,23.0,2284.0,3336.272684984162
661,Fjerritslev,Jammerbugt Kommune,Region Nordjylland,2019,,,-0.0080679586783912,10.869570135746606,0.0013319492505925,-0.0186414117643956,10.65576923076923,0.0,40.0,3401.0,1230.9,12.0,36.0,1798.9166666666667,2768.300806643058
662,Fjerritslev,Jammerbugt Kommune,Region Nordjylland,2020,,,0.366084751510667,7.515447461035702,0.5173941324194087,0.5077420150677969,17.216693376068374,1.0,58.0,3376.0,1217.9,15.0,43.0,1896.0,2693.2988800248027
663,Fredensborg,Fredensborg Kommune,Region Hovedstaden,2017,,,0.0676961495773925,6.53057126696833,0.1728847885117972,0.1563424842820331,8.32451923076923,0.0,,8519.0,1817.6,2.0,7.0,1920.5,839.3357492684319
664,Fredensborg,Fredensborg Kommune,Region Hovedstaden,2018,,,0.2300638179800222,4.579751131221723,0.4334491518253287,0.4221181348618352,10.676442307692309,1.0,59.0,8611.0,1830.2,2.0,7.0,1920.5,839.3357492684319
665,Fredensborg,Fredensborg Kommune,Region Hovedstaden,2019,,,0.3313118970374801,15.188744343891406,0.5668256070029705,0.5581621191430299,23.96850961538462,1.0,72.0,8703.0,1818.8,3.0,11.0,2110.333333333333,678.4926921738606
666,Fredensborg,Fredensborg Kommune,Region Hovedstaden,2020,,,0.2864293709743214,25.599739190548025,0.5733220521076687,0.5647884931498222,33.190117521367526,1.0,138.0,8769.0,1832.6,5.0,14.0,64762.0,141276.8677508813
667,Fredericia,Fredericia Kommune,Region Syddanmark,2017,,,0.0227530308204559,6.721804298642535,0.0540554009855002,0.0351365090052101,7.324759615384614,0.0,,40461.0,1495.9,7.0,22.0,1200.7142857142858,895.013913166664
668,Fredericia,Fredericia Kommune,Region Syddanmark,2018,,,0.1912847904038247,4.271578054298648,0.5078120448281116,0.4979682857246738,9.340624999999998,1.0,39.0,41044.0,1517.5,9.0,34.0,995.1111111111112,876.242039114257
669,Fredericia,Fredericia Kommune,Region Syddanmark,2019,,,0.0554645964468386,9.288754627725218,0.1801849964300892,0.1637886963586909,10.758566433566434,0.0,46.0,41108.0,1518.5,12.0,48.0,855.0,794.3410076054467
670,Fredericia,Fredericia Kommune,Region Syddanmark,2020,,,0.2367145479381884,9.988602941176476,0.7375135370066704,0.7322638077468038,16.26153846153846,1.0,81.0,40981.0,1512.0,12.0,48.0,855.0,794.3410076054467
671,Frederiksberg,Frederiksberg Kommune,Region Hovedstaden,2017,,,-0.0444340689831809,9.1368778280543,0.1728226708630308,0.1562791242802914,7.959375,0.0,,105037.0,12063.5,25.0,122.0,319.12,271.3431591177489
672,Frederiksberg,Frederiksberg Kommune,Region Hovedstaden,2018,,,0.1531407410569452,4.465328054298647,0.6465507502767467,0.6394817652822816,8.52355769230769,1.0,108.0,104410.0,11991.5,25.0,122.0,319.12,271.3431591177489
673,Frederiksberg,Frederiksberg Kommune,Region Hovedstaden,2019,,,0.0109130880218562,10.555995475113123,0.0095397103753626,-0.01026949541713,10.845192307692306,0.0,110.0,103960.0,11939.8,25.0,122.0,319.12,271.3431591177489
674,Frederiksberg,Frederiksberg Kommune,Region Hovedstaden,2020,,,0.1876035174592334,9.967929864253405,0.7330407209386859,0.7277015353574596,14.939423076923076,1.0,179.0,104305.0,11979.4,30.0,168.0,325.06666666666666,259.4422310734469
675,Frederikssund,Frederikssund Kommune,Region Hovedstaden,2017,,,-0.0138761418936222,6.530458144796378,0.0124208532466565,-0.0073307296884104,6.162740384615386,0.0,,16186.0,1982.4,5.0,15.0,1071.6,1698.7911290090965
676,Frederikssund,Frederikssund Kommune,Region Hovedstaden,2018,,,0.1888841458208826,4.508993212669691,0.3957509095236974,0.3836659277141713,9.514423076923071,0.0,51.0,16254.0,1990.7,6.0,17.0,1304.1666666666667,1622.7250434582768
677,Frederikssund,Frederikssund Kommune,Region Hovedstaden,2019,,,0.1463032527960388,7.610463800904976,0.3688887229333153,0.3562664973919816,11.4875,0.0,74.0,16268.0,1992.4,8.0,22.0,2881.875,5120.3243043915545
678,Frederikssund,Frederikssund Kommune,Region Hovedstaden,2020,,,0.2621180051604582,13.944391025641032,0.5994062443722403,0.5913943692596851,20.89051816239316,1.0,135.0,16337.0,2000.9,10.0,27.0,2473.3,4598.865924213152
679,Frederiksværk,Halsnæs Kommune,Region Hovedstaden,2017,,,-0.0154246350209168,9.10130090497738,0.0101575249210564,-0.0096393245805224,8.692548076923076,0.0,,12368.0,1499.7,1.0,1.0,,
680,Frederiksværk,Halsnæs Kommune,Region Hovedstaden,2018,,,0.3506680611286601,0.9803733031674282,0.6779198013520156,0.6714781973790559,10.27307692307692,1.0,13.0,12451.0,1509.8,2.0,5.0,301.5,65.76093065034893
681,Frederiksværk,Halsnæs Kommune,Region Hovedstaden,2019,,,-0.0430461879962433,10.612839366515836,0.1050422754890976,0.0871431209988795,9.472115384615384,0.0,30.0,12549.0,1521.6,3.0,9.0,5428.333333333333,8880.057563627239
682,Frederiksværk,Halsnæs Kommune,Region Hovedstaden,2020,,,0.1575407666695127,8.774208144796377,0.3269782636234836,0.3135178288959532,12.94903846153846,0.0,51.0,12694.0,1539.2,4.0,10.0,4720.25,7387.54421870579
683,Fårevejle,Odsherred Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,,,1.0,3.0,,
684,Fårevejle,Odsherred Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,16.0,,,1.0,3.0,,
685,Fårevejle,Odsherred Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,23.0,,,2.0,4.0,15992.5,15322.2968415313
686,Fårevejle,Odsherred Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,51.0,,,3.0,8.0,12078.666666666666,12780.4798162406
687,Fårup,Randers Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,1017.0,891.3,10.0,68.0,1608.1,2224.681173162173
688,Fårup,Randers Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,60.0,997.0,873.8,15.0,84.0,1377.5333333333333,1856.5617556065708
689,Fårup,Randers Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,79.0,991.0,868.5,15.0,84.0,1377.5333333333333,1856.5617556065708
690,Fårup,Randers Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,130.0,986.0,864.2,16.0,90.0,1371.375,1793.7782053531591
691,Fårup,Randers Kommune,Region Midtjylland,2021,,,0.0,0.0,,,0.0,0.0,305.0,996.0,872.9,22.0,104.0,2099.0,2429.5312501052736
692,Fårvang,Silkeborg Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,1410.0,1274.9,12.0,30.0,2047.4166666666667,2271.5911307168626
693,Fårvang,Silkeborg Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,84.0,1383.0,1250.5,15.0,36.0,1795.4666666666667,2101.6998517073425
694,Fårvang,Silkeborg Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,110.0,1357.0,1226.9,23.0,47.0,1858.2608695652173,2543.620633831577
695,Fårvang,Silkeborg Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,174.0,1394.0,1260.4,27.0,60.0,1794.111111111111,2384.594149202387
696,Fårvang,Silkeborg Kommune,Region Midtjylland,2021,,,0.0,0.0,,,0.0,0.0,403.0,1345.0,1216.1,40.0,105.0,1775.35,2555.602217652777
697,Gadstrup,Roskilde Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,1957.0,1244.9,7.0,31.0,1534.0,2172.3065314698724
698,Gadstrup,Roskilde Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,125.0,1983.0,1261.5,9.0,45.0,1401.6666666666667,1903.344753322424
699,Gadstrup,Roskilde Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,163.0,2014.0,1281.2,12.0,50.0,1130.75,1695.646678730834
700,Gadstrup,Roskilde Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,265.0,2018.0,1283.7,17.0,67.0,1534.470588235294,2704.2066562498294
701,Galten,Skanderborg Kommune,Region Midtjylland,2017,,,-0.0272817498816388,6.30176881941588,0.0460528469875124,0.0269739039272626,5.578802447552446,0.0,,8268.0,1429.5,8.0,43.0,3606.5,4003.504857354009
702,Galten,Skanderborg Kommune,Region Midtjylland,2018,,,0.1553416076154699,5.412355365223018,0.4705952309634355,0.4600071355827041,9.528907967032966,1.0,81.0,8462.0,1447.7,9.0,44.0,3213.8888888888887,3925.7911446116327
703,Galten,Skanderborg Kommune,Region Midtjylland,2019,,,-0.0262946797006173,15.178610196992548,0.0192615552687216,-0.0003532136259039,14.481801184926182,0.0,99.0,8647.0,1476.6,11.0,49.0,4358.272727272727,4482.098372211594
704,Galten,Skanderborg Kommune,Region Midtjylland,2020,,,0.1635490633118269,16.753580316742088,0.230811391042588,0.2154276188634398,21.087630494505497,0.0,171.0,8828.0,1503.4,14.0,56.0,3550.428571428572,4259.14069907364
705,Gandrup,Aalborg Kommune,Region Nordjylland,2017,,,0.0,0.0,,,0.0,0.0,,1532.0,1203.5,24.0,83.0,1729.0416666666667,4570.264786156236
706,Gandrup,Aalborg Kommune,Region Nordjylland,2018,,,0.0,0.0,,,0.0,0.0,188.0,1532.0,1203.5,25.0,87.0,1665.68,4485.240542787718
707,Gandrup,Aalborg Kommune,Region Nordjylland,2019,,,0.0,0.0,,,0.0,0.0,212.0,1556.0,1222.3,31.0,115.0,1426.7096774193549,4044.696331358292
708,Gandrup,Aalborg Kommune,Region Nordjylland,2020,,,0.0,0.0,,,0.0,0.0,336.0,1599.0,1244.4,37.0,132.0,1537.2162162162165,3801.414576875993
709,Gandrup,Aalborg Kommune,Region Nordjylland,2021,,,0.0,0.0,,,0.0,0.0,662.0,1606.0,1249.8,46.0,154.0,1538.8478260869565,3689.8555465094128
710,Gelsted,Middelfart Kommune,Region Syddanmark,2017,,,,,,,,0.0,,1708.0,1186.1,9.0,46.0,849.3333333333334,845.5483427930067
711,Gelsted,Middelfart Kommune,Region Syddanmark,2018,,,,,,,,0.0,38.0,1709.0,1186.8,9.0,46.0,849.3333333333334,845.5483427930067
712,Gelsted,Middelfart Kommune,Region Syddanmark,2019,,,,,,,,0.0,49.0,1695.0,1177.1,13.0,55.0,863.6153846153846,752.3815010198769
713,Gelsted,Middelfart Kommune,Region Syddanmark,2020,,,,,,,,0.0,82.0,1685.0,1168.5,13.0,55.0,863.6153846153846,752.3815010198769
714,Gelsted,Middelfart Kommune,Region Syddanmark,2021,,,,,,,,0.0,189.0,1716.0,1182.6,22.0,82.0,1554.590909090909,2477.6955625875025
715,Gentofte,Gentofte Kommune,Region Hovedstaden,2017,,,0.0246761077435328,10.46699660633484,0.0499498726909333,0.030948870144752,11.12091346153846,0.0,,75805.0,3168.6,6.0,27.0,522.8333333333334,434.9190346106579
716,Gentofte,Gentofte Kommune,Region Hovedstaden,2018,,,0.161349568855118,6.053082579185525,0.3903913245039432,0.378199150994022,10.32884615384615,0.0,298.0,75803.0,3169.7,6.0,27.0,522.8333333333334,434.9190346106579
717,Gentofte,Gentofte Kommune,Region Hovedstaden,2019,,,0.0446741868009905,13.768778280542984,0.1079233140447133,0.0900817803256075,14.95264423076923,0.0,308.0,75176.0,3143.5,9.0,43.0,596.6666666666666,556.0146131173174
718,Gentofte,Gentofte Kommune,Region Hovedstaden,2020,,,0.3463064543669427,12.44932126696833,0.7653833709968253,0.7606910384167618,21.626442307692304,1.0,451.0,74830.0,3129.0,15.0,55.0,891.3333333333334,704.6155655661428
719,Gesten,Vejen Kommune,Region Syddanmark,2017,,,0.0082056262272689,7.259954751131224,0.0050859245185999,-0.0148123569910281,7.477403846153846,0.0,,930.0,1080.1,4.0,7.0,4391.0,5893.493417886089
720,Gesten,Vejen Kommune,Region Syddanmark,2018,,,0.118952766157261,6.454722850678737,0.2680870583467322,0.2534487995136668,9.606971153846152,0.0,24.0,941.0,1092.9,4.0,7.0,4391.0,5893.493417886089
721,Gesten,Vejen Kommune,Region Syddanmark,2019,,,-0.0204025926903284,9.281381118881123,0.0473951594779981,0.028343062667558,8.740712412587412,0.0,35.0,954.0,1108.0,4.0,7.0,4391.0,5893.493417886089
722,Gesten,Vejen Kommune,Region Syddanmark,2020,,,0.2634109062105733,7.2690233785822045,0.6498719771693269,0.6428694167127134,14.249412393162393,1.0,60.0,946.0,1098.7,5.0,15.0,3514.2,5467.525921292006
723,Gistrup,Aalborg Kommune,Region Nordjylland,2017,,,0.0,0.0,,,0.0,0.0,,3579.0,1820.4,24.0,83.0,1729.0416666666667,4570.264786156236
724,Gistrup,Aalborg Kommune,Region Nordjylland,2018,,,0.0,0.0,,,0.0,0.0,188.0,3574.0,1817.9,25.0,87.0,1665.68,4485.240542787718
725,Gistrup,Aalborg Kommune,Region Nordjylland,2019,,,0.0,0.0,,,0.0,0.0,212.0,3562.0,1811.8,31.0,115.0,1426.7096774193549,4044.696331358292
726,Gistrup,Aalborg Kommune,Region Nordjylland,2020,,,0.0,0.0,,,0.0,0.0,336.0,3543.0,1802.1,37.0,132.0,1537.2162162162165,3801.414576875993
