,City,Elbil,interval,week,year
6474,Højbjerg,29.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6475,Hørsholm,22.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6476,Ikast,27.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6477,Kastrup,30.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6478,Kjellerup,39.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6479,Kolding,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6480,Køge,28.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6481,Lillerød,37.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6482,Lyngby,15.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6483,Lystrup,41.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6484,Middelfart,27.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6485,Norresundby,23.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6486,Nyborg,33.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6487,Næstved,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6488,Odder,25.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6489,Odense,21.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6490,Randers,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6491,Ribe,100.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6492,Ringsted,23.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6493,Risskov,33.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6494,Roskilde,25.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6495,Ry,65.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6496,Rødovre,18.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6497,Sabro,0.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6498,Samsø Municipality,20.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6499,Silkeborg,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6500,Skanderborg,25.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6501,Skive,18.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6502,Skjern,33.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6503,Skovlunde,26.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6504,Skælskør,0.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6505,Slagelse,26.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6506,Solrød Strand,30.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6507,Sorø,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6508,Spøttrup,0.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6509,Stavtrup,26.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6510,Svendborg,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6511,Sæby,49.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6512,Søborg,18.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6513,Sønderborg,24.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6514,Taastrup,21.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6515,Thisted,45.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6516,Tranbjerg J,35.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6517,Varde,25.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6518,Vejle,26.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6519,Veksø,43.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6520,Virum,49.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6521,Vordingborg,25.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6522,Værløse,29.0,2019-06-17T00 2019-06-23T00,25.0,2019.0
6523,Aabenraa,39.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6524,Aalborg,29.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6525,Aarhus,25.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6526,Aars,40.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6527,Albertslund,28.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6528,Ballerup,25.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6529,Brøndby,33.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6530,Børkop,64.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6531,Charlottenlund,42.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6532,Copenhagen,26.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6533,Esbjerg,24.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6534,Farum,48.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6535,Fredericia,35.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6536,Frederiksberg,17.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6537,Frederikshavn,28.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6538,Frederikssund,47.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6539,Gentofte,27.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6540,Glostrup,49.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6541,Greve Strand,42.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6542,Haderslev,33.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6543,Haslev,39.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6544,Hedehusene,60.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6545,Hellerup,36.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6546,Helsingør,24.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6547,Herning,20.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6548,Hillerød,23.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6549,Hobro,53.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6550,Holbæk,35.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6551,Holstebro,22.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6552,Holte,46.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6553,Hvidovre,30.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6554,Højbjerg,28.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6555,Ikast,40.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6556,Ishøj,30.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6557,Kalundborg,35.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6558,Kastrup,16.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6559,Kolding,24.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6560,Køge,41.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6561,Lillerød,39.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6562,Lyngby,32.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6563,Middelfart,25.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6564,Norresundby,31.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6565,Nyborg,28.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6566,Nykøbing Falster,51.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6567,Næstved,17.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6568,Odder,25.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6569,Odense,22.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6570,Randers,38.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6571,Ribe,100.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6572,Ringsted,25.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6573,Risskov,40.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6574,Roskilde,20.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6575,Rødovre,30.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6576,Rønne,44.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6577,Samsø Municipality,22.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6578,Silkeborg,24.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6579,Skagen,60.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6580,Skanderborg,28.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6581,Skive,26.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6582,Skovlunde,34.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6583,Solrød Strand,49.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6584,Sorø,33.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6585,Stavtrup,21.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6586,Støvring,63.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6587,Svendborg,19.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6588,Søborg,26.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6589,Taastrup,30.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6590,Thisted,26.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6591,Vejle,23.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6592,Viborg,18.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6593,Vodskov,69.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6594,Vordingborg,41.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6595,Ølstykke,47.0,2019-06-24T00 2019-06-30T00,26.0,2019.0
6596,Aalborg,30.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6597,Aarhus,24.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6598,Bagsværd,38.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6599,Ballerup,18.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6600,Billund,0.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6601,Birkerød,41.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6602,Brabrand,49.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6603,Bronderslev,39.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6604,Copenhagen,26.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6605,Ebeltoft,47.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6606,Esbjerg,21.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6607,Farum,39.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6608,Fredericia,35.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6609,Frederiksberg,22.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6610,Frederikshavn,29.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6611,Gentofte,40.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6612,Gesten,27.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6613,Glostrup,36.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6614,Grenaa,33.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6615,Haderslev,28.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6616,Hals,0.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6617,Hasselager,47.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6618,Hedehusene,55.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6619,Hellerup,35.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6620,Herlev,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6621,Herning,26.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6622,Hillerød,36.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6623,Hirtshals,0.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6624,Hjørring,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6625,Hobro,33.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6626,Holbæk,20.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6627,Holstebro,39.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6628,Holte,25.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6629,Hvidovre,27.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6630,Højbjerg,25.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6631,Hørsholm,30.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6632,Ishøj,36.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6633,Kalundborg,32.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6634,Kastrup,18.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6635,Kolding,21.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6636,Køge,28.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6637,Lemvig,52.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6638,Lillerød,41.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6639,Lyngby,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6640,Løkken,65.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6641,Middelfart,26.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6642,Nyborg,33.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6643,Nykøbing Falster,21.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6644,Næstved,32.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6645,Odder,29.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6646,Odense,22.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6647,Randers,34.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6648,Ribe,100.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6649,Ringsted,24.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6650,Risskov,22.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6651,Roskilde,22.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6652,Rødovre,20.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6653,Rønne,29.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6654,Rørvig,47.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6655,Samsø Municipality,22.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6656,Silkeborg,23.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6657,Skagen,34.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6658,Skanderborg,32.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6659,Skive,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6660,Skovlunde,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6661,Skødstrup,57.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6662,Slagelse,23.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6663,Solrød Strand,45.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6664,Sorø,51.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6665,Stavtrup,25.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6666,Svendborg,30.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6667,Søborg,44.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6668,Sønderborg,31.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6669,Taastrup,38.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6670,Tranbjerg J,56.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6671,Vejle,23.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6672,Virum,37.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6673,Vordingborg,30.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6674,Værløse,71.0,2019-07-01T00 2019-07-07T00,27.0,2019.0
6675,Aalborg,33.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6676,Aarhus,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6677,Bagsværd,54.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6678,Ballerup,14.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6679,Billund,0.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6680,Birkerød,63.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6681,Brovst,69.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6682,Brøndby,28.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6683,Copenhagen,29.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6684,Dragør,60.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6685,Ebeltoft,62.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6686,Esbjerg,24.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6687,Farum,50.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6688,Fredericia,48.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6689,Frederiksberg,17.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6690,Frederikshavn,55.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6691,Galten,100.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6692,Gentofte,34.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6693,Glostrup,28.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6694,Greve Strand,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6695,Haderslev,41.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6696,Hellerup,36.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6697,Helsingør,39.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6698,Herlev,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6699,Herning,31.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6700,Hillerød,33.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6701,Hjørring,31.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6702,Hobro,51.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6703,Holbæk,36.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6704,Holstebro,27.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6705,Holte,35.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6706,Hvidovre,35.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6707,Jyllinge,90.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6708,Kalundborg,41.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6709,Kastrup,29.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6710,Kolding,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6711,Køge,20.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6712,Lillerød,30.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6713,Lyngby,19.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6714,Næstved,31.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6715,Nørre Asmindrup,51.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6716,Odder,31.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6717,Odense,36.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6718,Randers,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6719,Ringkobing,30.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6720,Ringsted,30.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6721,Risskov,45.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6722,Roskilde,29.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6723,Rødovre,34.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6724,Samsø Municipality,23.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6725,Silkeborg,28.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6726,Skagen,55.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6727,Skanderborg,43.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6728,Skive,30.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6729,Slagelse,27.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6730,Stavtrup,30.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6731,Svendborg,27.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6732,Søborg,38.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6733,Taastrup,37.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6734,Thisted,26.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6735,Vejle,26.0,2019-07-08T00 2019-07-14T00,28.0,2019.0
6736,Aabenraa,45.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6737,Aalborg,47.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6738,Aarhus,37.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6739,Albertslund,41.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6740,Bagsværd,85.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6741,Ballerup,17.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6742,Bronderslev,76.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6743,Brøndby,33.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6744,Copenhagen,38.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6745,Ebeltoft,39.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6746,Esbjerg,40.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6747,Farum,52.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6748,Fredericia,48.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6749,Frederiksberg,32.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6750,Frederikshavn,58.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6751,Frederiksværk,69.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6752,Gentofte,50.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6753,Glostrup,42.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6754,Grenaa,53.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6755,Greve Strand,39.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6756,Gråsten,0.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6757,Haderslev,28.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6758,Hellerup,41.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6759,Helsingør,52.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6760,Herlev,37.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6761,Herning,51.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6762,Hillerød,39.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6763,Hjørring,55.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6764,Hobro,62.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6765,Holbæk,37.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6766,Holstebro,32.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6767,Holte,79.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6768,Hvidovre,46.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6769,Højbjerg,42.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6770,Jægerspris,98.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6771,Kastrup,45.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6772,Kjellerup,100.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6773,Kolding,36.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6774,Korsør,95.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6775,Køge,72.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6776,Lillerød,51.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6777,Lyngby,54.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6778,Løkken,79.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6779,Middelfart,46.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6780,Nexø,0.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6781,Norresundby,68.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6782,Nykøbing Falster,41.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6783,Næstved,31.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6784,Nørre Asmindrup,54.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6785,Odder,38.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6786,Odense,32.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6787,Randers,40.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6788,Ringsted,44.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6789,Risskov,50.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6790,Roskilde,47.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6791,Rødovre,44.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6792,Rørvig,87.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6793,Samsø Municipality,40.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6794,Silkeborg,40.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6795,Skagen,55.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6796,Skanderborg,53.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6797,Skive,34.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6798,Slagelse,47.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6799,Svendborg,39.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6800,Søborg,65.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6801,Sønderborg,29.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6802,Taastrup,49.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6803,Vejle,45.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6804,Viborg,54.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6805,Værløse,69.0,2019-07-15T00 2019-07-21T00,29.0,2019.0
6806,Aabenraa,97.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6807,Aalborg,35.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6808,Aarhus,30.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6809,Ballerup,22.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6810,Billund,0.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6811,Brøndby,36.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6812,Copenhagen,36.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6813,Dragør,97.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6814,Esbjerg,23.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6815,Fredensborg,93.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6816,Fredericia,27.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6817,Frederiksberg,31.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6818,Frederikshavn,38.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6819,Frederiksværk,82.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6820,Glostrup,49.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6821,Grenaa,61.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
6822,Hadsund,68.0,2019-07-22T00 2019-07-28T00,30.0,2019.0
